,imbalanceRatio,Subset,Indicator,Sorted_Features
121,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_4,orderStd,"['X4', 'X5', 'X2', 'X3', 'X6', 'X1']"
122,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_4,orderSum,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
123,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_114,orderMean,"['X4', 'X5', 'X6', 'X3', 'X1', 'X2']"
124,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_114,orderStd,"['X5', 'X4', 'X6', 'X3', 'X2', 'X1']"
125,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_114,orderSum,"['X4', 'X5', 'X6', 'X3', 'X1', 'X2']"
126,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_126,orderMean,"['X4', 'X6', 'X1', 'X5', 'X3', 'X2']"
127,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_126,orderStd,"['X4', 'X2', 'X3', 'X1', 'X6', 'X5']"
128,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_126,orderSum,"['X4', 'X6', 'X1', 'X5', 'X3', 'X2']"
129,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_122,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
130,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_122,orderStd,"['X4', 'X5', 'X3', 'X6', 'X2', 'X1']"
131,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_122,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
132,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_28,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
133,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_28,orderStd,"['X4', 'X5', 'X3', 'X1', 'X6', 'X2']"
134,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_28,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
135,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_127,orderMean,"['X4', 'X6', 'X5', 'X1', 'X2', 'X3']"
136,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_127,orderStd,"['X4', 'X2', 'X6', 'X5', 'X3', 'X1']"
137,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_127,orderSum,"['X4', 'X6', 'X5', 'X1', 'X2', 'X3']"
138,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_85,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
139,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_85,orderStd,"['X4', 'X5', 'X3', 'X6', 'X2', 'X1']"
140,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_85,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
141,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_11,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
142,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_11,orderStd,"['X4', 'X5', 'X2', 'X1', 'X3', 'X6']"
143,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_11,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
144,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_69,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
145,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_69,orderStd,"['X4', 'X5', 'X3', 'X2', 'X6', 'X1']"
146,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_69,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
147,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_92,orderMean,"['X4', 'X5', 'X6', 'X3', 'X2', 'X1']"
148,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_92,orderStd,"['X4', 'X2', 'X3', 'X5', 'X6', 'X1']"
149,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_92,orderSum,"['X4', 'X5', 'X6', 'X3', 'X2', 'X1']"
150,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_17,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
151,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_17,orderStd,"['X4', 'X5', 'X2', 'X3', 'X1', 'X6']"
152,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_17,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
153,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_27,orderMean,"['X4', 'X1', 'X5', 'X2', 'X6', 'X3']"
