,imbalanceRatio,Subset,feature,Indicator,freq1,freq2,freq3
109,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,X2,localMax_X2,0.22727394,0.44407153,1.0944642
110,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,X3,localMax_X3,-1.0037403,0.86872613,0.68147945
111,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,X4,localMax_X4,0.7731261,0.52915215,1.0171002
112,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,X5,localMax_X5,0.80689025,1.258815,1.7107399
113,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,X6,localMax_X6,0.9864713,1.2785982,1.570725
114,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,X1,localMax_X1,0.7824645,0.3387624,1.2261665
115,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,X2,localMax_X2,-0.616654,1.0408615,0.37785542
116,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,X3,localMax_X3,-0.4570534,0.46912807,0.05749187
117,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,X4,localMax_X4,0.951149,1.3334246,1.7157004
118,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,X5,localMax_X5,1.2425096,0.6895952,1.795424
119,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,X6,localMax_X6,0.6991191,0.4284166,0.9698216
120,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,X1,localMax_X1,0.3290298,0.5860244,0.072035074
121,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,X2,localMax_X2,0.16452825,0.43956482,0.7146015
122,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,X3,localMax_X3,-0.33862028,0.2748387,0.47932506
123,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,X4,localMax_X4,1.2833304,1.6135511,1.9437716
124,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,X5,localMax_X5,0.6357343,0.98906267,1.3423911
125,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,X6,localMax_X6,0.45744026,0.7255614,0.9936825
126,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,X1,localMax_X1,-0.70038235,1.1350487,0.5232383
127,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,X2,localMax_X2,-0.08632967,0.10740197,0.39799953
128,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,X3,localMax_X3,-0.38422343,1.0802515,0.9471174
129,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,X4,localMax_X4,1.0774888,0.8316761,0.5858635
130,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,X5,localMax_X5,0.47015595,0.89898086,-0.3874941
131,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,X6,localMax_X6,0.9201155,1.3367069,-0.3296591
132,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,X1,localMax_X1,0.35536587,1.3696504,1.0315557
133,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,X2,localMax_X2,-0.25783545,0.5550356,0.8259927
134,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,X3,localMax_X3,-0.4887503,0.97304523,0.6075963
135,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,X4,localMax_X4,1.3632619,0.9296057,1.7969182
136,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,X5,localMax_X5,0.555053,0.9898727,1.4246924
137,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,X6,localMax_X6,0.57659006,0.32025635,0.8329239
138,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,X1,localMax_X1,0.7905581,1.5586288,1.1745934
139,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,X2,localMax_X2,0.19881082,-0.29655486,-0.54423773
140,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,X3,localMax_X3,-0.9301647,0.40358818,0.2553934
141,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,X4,localMax_X4,1.3842529,1.0774248,0.77059674
142,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,X5,localMax_X5,0.43686914,0.83885574,-0.3671044
143,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,X6,localMax_X6,1.0576044,1.358201,1.6587975
144,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,X1,localMax_X1,0.5054362,0.8391439,1.1728514
145,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,X2,localMax_X2,-0.39546937,0.7739789,0.968887
146,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,X3,localMax_X3,-0.39448148,-0.049586833,0.12286049
147,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,X4,localMax_X4,1.1060159,1.5711243,0.6409075
148,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,X5,localMax_X5,0.712806,1.1525154,1.5922248
149,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,X6,localMax_X6,1.3700635,1.0445281,1.6955991
150,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,X1,localMax_X1,0.64977515,0.99323547,-0.037145853
151,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,X2,localMax_X2,-0.46620178,0.07293147,-0.19663519
152,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,X3,localMax_X3,-0.72639304,1.1273679,1.632939
153,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,X4,localMax_X4,1.6180444,1.1562314,2.0798576
154,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,X5,localMax_X5,0.46592033,0.7862973,1.1066743
155,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,X6,localMax_X6,1.0907311,0.53755224,0.81414175
156,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,X1,localMax_X1,0.48299575,1.2674854,0.87524056
157,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,X2,localMax_X2,-0.05774039,0.6516628,0.8881304
158,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,X3,localMax_X3,-0.96424603,0.59539497,0.751359
159,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,X4,localMax_X4,1.0102158,0.7165507,1.3038807
160,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,X5,localMax_X5,0.7300565,1.1493616,1.5686667
161,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,X6,localMax_X6,0.9468367,1.1688912,0.72478235
162,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,X1,localMax_X1,1.2975056,1.0102193,1.8720782
163,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,X2,localMax_X2,1.524749,1.0318065,0.86749226
164,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,X3,localMax_X3,-0.34335744,0.19428718,-0.23582852
165,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,X4,localMax_X4,0.7819269,1.1258068,0.4380467
166,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,X5,localMax_X5,0.8365644,0.5453243,1.1278044
167,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,X6,localMax_X6,0.59948564,0.16465616,0.8169004
168,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,X1,localMax_X1,0.42220485,0.0588938,0.7855159
169,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,X2,localMax_X2,-0.37428957,0.27558458,0.6005217
170,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,X3,localMax_X3,-0.50848776,0.13049537,0.7694785
171,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,X4,localMax_X4,1.4715765,1.8734236,1.0697293
172,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,X5,localMax_X5,0.6475314,1.0748198,1.9293966
173,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,X6,localMax_X6,0.7694378,1.1144776,1.4595172
174,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,X1,localMax_X1,-0.27125478,-0.114284515,0.6705668
175,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,X2,localMax_X2,-0.5781307,0.18203703,0.33407053
176,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,X3,localMax_X3,-0.84016424,0.6998563,0.5598544
177,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,X4,localMax_X4,1.5201066,1.9545355,2.3889644
178,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,X5,localMax_X5,0.7725253,0.52982175,1.2579323
179,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,X6,localMax_X6,1.4449743,0.13272214,1.2262657
180,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,X1,localMax_X1,0.5182643,1.2759559,1.0233921
181,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,X2,localMax_X2,-0.3299265,0.17464542,0.42693126
182,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,X3,localMax_X3,-0.15465358,0.83185726,0.9551711
183,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,X4,localMax_X4,1.0219626,1.3274559,1.6329491
184,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,X5,localMax_X5,1.0119689,1.4775882,1.9432073
185,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,X6,localMax_X6,0.2610215,0.50618947,0.99652565
186,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,X1,localMax_X1,0.32838225,1.330714,0.99660337
187,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,X2,localMax_X2,0.6715399,0.32628,-0.018979788
188,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,X3,localMax_X3,-0.68572783,0.31729788,0.44267607
189,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,X4,localMax_X4,1.4373012,1.001039,0.5647769
190,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,X5,localMax_X5,0.37585962,0.62824225,0.880625
191,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,X6,localMax_X6,2.085761,1.1522642,0.84109855
192,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,X1,localMax_X1,0.8289845,1.2066479,1.5843112
193,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,X2,localMax_X2,-0.28298575,0.839357,0.61488855
194,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,X3,localMax_X3,-0.4431958,0.23770225,0.101522654
195,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,X4,localMax_X4,1.3179123,0.90917516,2.1353872
196,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,X5,localMax_X5,0.34507644,0.7254964,1.1059165
197,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,X6,localMax_X6,0.7320242,0.9835783,0.48047018
198,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,X1,localMax_X1,0.20365465,1.8548925,0.61646414
199,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,X2,localMax_X2,-0.4713015,0.15035069,0.46117675
200,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,X3,localMax_X3,-0.3601054,0.33002394,0.23143405
201,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,X4,localMax_X4,1.7246265,2.1132884,1.3359647
202,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,X5,localMax_X5,0.8610873,1.3217978,1.7825084
203,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,X6,localMax_X6,0.67149997,0.9290769,1.186654
204,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,X1,localMax_X1,0.7087401,1.0606027,0.35687745
205,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,X2,localMax_X2,0.13899672,0.42696404,0.71493137
206,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,X3,localMax_X3,-0.7244422,0.8429326,0.5294576
207,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,X4,localMax_X4,1.5649431,1.1652033,1.9646826
208,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,X5,localMax_X5,0.9250932,1.3587968,1.7925005
