,imbalanceRatio,Subset,Indicator,Sorted_Features
92,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,orderSum,"['X4', 'X5', 'X1', 'X2', 'X6', 'X3']"
93,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,orderMean,"['X6', 'X4', 'X2', 'X1', 'X5', 'X3']"
94,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,orderStd,"['X6', 'X2', 'X4', 'X1', 'X5', 'X3']"
95,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,orderSum,"['X6', 'X4', 'X2', 'X1', 'X5', 'X3']"
96,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
97,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,orderStd,"['X5', 'X4', 'X2', 'X1', 'X6', 'X3']"
98,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
99,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
100,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,orderStd,"['X1', 'X5', 'X4', 'X2', 'X6', 'X3']"
101,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
102,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,orderMean,"['X4', 'X5', 'X1', 'X6', 'X3', 'X2']"
103,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,orderStd,"['X5', 'X4', 'X2', 'X1', 'X6', 'X3']"
104,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,orderSum,"['X4', 'X5', 'X1', 'X6', 'X3', 'X2']"
105,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,orderMean,"['X4', 'X1', 'X6', 'X5', 'X2', 'X3']"
106,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,orderStd,"['X2', 'X5', 'X4', 'X1', 'X6', 'X3']"
107,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,orderSum,"['X4', 'X1', 'X6', 'X5', 'X2', 'X3']"
108,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,orderMean,"['X4', 'X5', 'X3', 'X6', 'X1', 'X2']"
109,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,orderStd,"['X5', 'X4', 'X3', 'X6', 'X2', 'X1']"
110,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,orderSum,"['X4', 'X5', 'X3', 'X6', 'X1', 'X2']"
111,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_6,orderMean,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
112,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_6,orderStd,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
113,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_6,orderSum,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
114,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_80,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
115,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_80,orderStd,"['X5', 'X4', 'X1', 'X2', 'X6', 'X3']"
116,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_80,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
117,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_107,orderMean,"['X4', 'X1', 'X6', 'X5', 'X2', 'X3']"
118,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_107,orderStd,"['X4', 'X1', 'X2', 'X6', 'X5', 'X3']"
119,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_107,orderSum,"['X4', 'X1', 'X6', 'X5', 'X2', 'X3']"
120,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_78,orderMean,"['X5', 'X6', 'X4', 'X1', 'X3', 'X2']"
121,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_78,orderStd,"['X5', 'X6', 'X2', 'X1', 'X4', 'X3']"
122,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_78,orderSum,"['X5', 'X6', 'X4', 'X1', 'X3', 'X2']"
123,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_91,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
124,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_91,orderStd,"['X5', 'X4', 'X2', 'X1', 'X6', 'X3']"
125,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_91,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
126,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_113,orderMean,"['X2', 'X1', 'X4', 'X5', 'X6', 'X3']"
127,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_113,orderStd,"['X2', 'X1', 'X4', 'X3', 'X5', 'X6']"
128,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_113,orderSum,"['X2', 'X1', 'X4', 'X5', 'X6', 'X3']"
129,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_142,orderMean,"['X4', 'X2', 'X5', 'X1', 'X6', 'X3']"
130,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_142,orderStd,"['X2', 'X4', 'X1', 'X6', 'X5', 'X3']"
131,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_142,orderSum,"['X4', 'X2', 'X5', 'X1', 'X6', 'X3']"
132,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_15,orderMean,"['X3', 'X4', 'X5', 'X6', 'X2', 'X1']"
133,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_15,orderStd,"['X3', 'X5', 'X4', 'X2', 'X6', 'X1']"
134,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_15,orderSum,"['X3', 'X4', 'X5', 'X6', 'X2', 'X1']"
135,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_49,orderMean,"['X4', 'X5', 'X1', 'X3', 'X6', 'X2']"
136,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_49,orderStd,"['X2', 'X4', 'X5', 'X1', 'X3', 'X6']"
137,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_49,orderSum,"['X4', 'X5', 'X1', 'X3', 'X6', 'X2']"
138,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_122,orderMean,"['X4', 'X5', 'X2', 'X1', 'X3', 'X6']"
139,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_122,orderStd,"['X2', 'X5', 'X4', 'X1', 'X6', 'X3']"
140,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_122,orderSum,"['X4', 'X5', 'X2', 'X1', 'X3', 'X6']"
141,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_47,orderMean,"['X4', 'X5', 'X1', 'X6', 'X3', 'X2']"
142,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_47,orderStd,"['X5', 'X2', 'X4', 'X1', 'X6', 'X3']"
143,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_47,orderSum,"['X4', 'X5', 'X1', 'X6', 'X3', 'X2']"
144,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_148,orderMean,"['X4', 'X1', 'X6', 'X2', 'X5', 'X3']"
145,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_148,orderStd,"['X1', 'X3', 'X4', 'X2', 'X5', 'X6']"
146,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_148,orderSum,"['X4', 'X1', 'X6', 'X2', 'X5', 'X3']"
147,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_98,orderMean,"['X4', 'X6', 'X5', 'X3', 'X2', 'X1']"
148,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_98,orderStd,"['X2', 'X5', 'X4', 'X1', 'X3', 'X6']"
149,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_98,orderSum,"['X4', 'X6', 'X5', 'X3', 'X2', 'X1']"
150,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_140,orderMean,"['X3', 'X1', 'X5', 'X4', 'X6', 'X2']"
151,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_140,orderStd,"['X1', 'X3', 'X5', 'X4', 'X6', 'X2']"
152,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_140,orderSum,"['X3', 'X1', 'X5', 'X4', 'X6', 'X2']"
153,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_37,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
154,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_37,orderStd,"['X5', 'X4', 'X2', 'X6', 'X1', 'X3']"
155,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_37,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
156,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_135,orderMean,"['X6', 'X4', 'X5', 'X2', 'X3', 'X1']"
157,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_135,orderStd,"['X2', 'X6', 'X5', 'X4', 'X1', 'X3']"
158,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_135,orderSum,"['X6', 'X4', 'X5', 'X2', 'X3', 'X1']"
159,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_29,orderMean,"['X5', 'X4', 'X3', 'X6', 'X1', 'X2']"
160,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_29,orderStd,"['X5', 'X6', 'X3', 'X1', 'X4', 'X2']"
161,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_29,orderSum,"['X5', 'X4', 'X3', 'X6', 'X1', 'X2']"
