,imbalanceRatio,Subset,Indicator,Sorted_Features
88,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_135,orderStd,"['X5', 'X2', 'X3', 'X4', 'X1', 'X6']"
89,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_135,orderSum,"['X4', 'X5', 'X3', 'X1', 'X2', 'X6']"
90,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_45,orderMean,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
91,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_45,orderStd,"['X5', 'X3', 'X4', 'X2', 'X1', 'X6']"
92,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_45,orderSum,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
93,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_39,orderMean,"['X3', 'X4', 'X5', 'X2', 'X1', 'X6']"
94,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_39,orderStd,"['X3', 'X5', 'X4', 'X2', 'X1', 'X6']"
95,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_39,orderSum,"['X3', 'X4', 'X5', 'X2', 'X1', 'X6']"
96,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_72,orderMean,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
97,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_72,orderStd,"['X5', 'X4', 'X3', 'X2', 'X1', 'X6']"
98,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_72,orderSum,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
99,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_72,orderMean,"['X4', 'X5', 'X2', 'X1', 'X3', 'X6']"
100,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_72,orderStd,"['X5', 'X2', 'X1', 'X3', 'X4', 'X6']"
101,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_72,orderSum,"['X4', 'X5', 'X2', 'X1', 'X3', 'X6']"
102,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_37,orderMean,"['X3', 'X2', 'X4', 'X1', 'X5', 'X6']"
103,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_37,orderStd,"['X3', 'X2', 'X4', 'X1', 'X5', 'X6']"
104,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_37,orderSum,"['X3', 'X2', 'X4', 'X1', 'X5', 'X6']"
105,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_74,orderMean,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
106,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_74,orderStd,"['X5', 'X3', 'X4', 'X2', 'X1', 'X6']"
107,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_74,orderSum,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
108,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_48,orderMean,"['X2', 'X4', 'X1', 'X5', 'X3', 'X6']"
109,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_48,orderStd,"['X2', 'X1', 'X5', 'X3', 'X4', 'X6']"
110,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_48,orderSum,"['X2', 'X4', 'X1', 'X5', 'X3', 'X6']"
111,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_87,orderMean,"['X4', 'X5', 'X2', 'X1', 'X3', 'X6']"
112,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_87,orderStd,"['X2', 'X5', 'X1', 'X3', 'X4', 'X6']"
113,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_87,orderSum,"['X4', 'X5', 'X2', 'X1', 'X3', 'X6']"
114,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_47,orderMean,"['X4', 'X5', 'X1', 'X3', 'X6', 'X2']"
115,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_47,orderStd,"['X5', 'X3', 'X1', 'X4', 'X2', 'X6']"
116,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_47,orderSum,"['X4', 'X5', 'X1', 'X3', 'X6', 'X2']"
117,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_80,orderMean,"['X6', 'X4', 'X2', 'X1', 'X5', 'X3']"
118,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_80,orderStd,"['X2', 'X6', 'X1', 'X4', 'X5', 'X3']"
119,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_80,orderSum,"['X6', 'X4', 'X2', 'X1', 'X5', 'X3']"
120,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_26,orderMean,"['X4', 'X1', 'X5', 'X3', 'X2', 'X6']"
121,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_26,orderStd,"['X3', 'X5', 'X1', 'X4', 'X2', 'X6']"
122,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_26,orderSum,"['X4', 'X1', 'X5', 'X3', 'X2', 'X6']"
123,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_143,orderMean,"['X4', 'X5', 'X3', 'X1', 'X6', 'X2']"
124,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_143,orderStd,"['X5', 'X3', 'X4', 'X2', 'X1', 'X6']"
125,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_143,orderSum,"['X4', 'X5', 'X3', 'X1', 'X6', 'X2']"
126,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_136,orderMean,"['X3', 'X4', 'X1', 'X5', 'X6', 'X2']"
127,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_136,orderStd,"['X3', 'X5', 'X2', 'X1', 'X4', 'X6']"
128,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_136,orderSum,"['X3', 'X4', 'X1', 'X5', 'X6', 'X2']"
129,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_86,orderMean,"['X4', 'X5', 'X2', 'X3', 'X1', 'X6']"
130,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_86,orderStd,"['X3', 'X5', 'X2', 'X4', 'X1', 'X6']"
131,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_86,orderSum,"['X4', 'X5', 'X2', 'X3', 'X1', 'X6']"
132,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_22,orderMean,"['X3', 'X4', 'X5', 'X1', 'X2', 'X6']"
133,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_22,orderStd,"['X3', 'X1', 'X5', 'X4', 'X2', 'X6']"
134,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_22,orderSum,"['X3', 'X4', 'X5', 'X1', 'X2', 'X6']"
135,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_105,orderMean,"['X4', 'X3', 'X5', 'X2', 'X1', 'X6']"
136,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_105,orderStd,"['X3', 'X5', 'X4', 'X2', 'X1', 'X6']"
137,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_105,orderSum,"['X4', 'X3', 'X5', 'X2', 'X1', 'X6']"
138,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_54,orderMean,"['X2', 'X4', 'X5', 'X1', 'X6', 'X3']"
139,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_54,orderStd,"['X5', 'X2', 'X1', 'X4', 'X3', 'X6']"
140,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_54,orderSum,"['X2', 'X4', 'X5', 'X1', 'X6', 'X3']"
141,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_113,orderMean,"['X4', 'X2', 'X3', 'X5', 'X1', 'X6']"
142,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_113,orderStd,"['X2', 'X5', 'X3', 'X4', 'X1', 'X6']"
143,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_113,orderSum,"['X4', 'X2', 'X3', 'X5', 'X1', 'X6']"
144,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_57,orderMean,"['X3', 'X4', 'X5', 'X1', 'X2', 'X6']"
145,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_57,orderStd,"['X3', 'X1', 'X5', 'X4', 'X2', 'X6']"
146,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_57,orderSum,"['X3', 'X4', 'X5', 'X1', 'X2', 'X6']"
147,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_83,orderMean,"['X4', 'X5', 'X2', 'X3', 'X1', 'X6']"
148,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_83,orderStd,"['X2', 'X5', 'X3', 'X4', 'X1', 'X6']"
149,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_83,orderSum,"['X4', 'X5', 'X2', 'X3', 'X1', 'X6']"
150,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_89,orderMean,"['X3', 'X2', 'X4', 'X6', 'X5', 'X1']"
