,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
80,Pregnancies,0.004386844185526952,0.02329536437585622,2.2372905346187455,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
81,Glucose,0.017922648862710094,0.05837731485107548,9.140550919982148,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
82,BloodPressure,0.02148804453638344,0.15332780278983207,10.958902713555554,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
83,SkinThickness,0.029598025613407956,0.10129196105610258,15.094993062838057,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
84,Insulin,0.04978060615821664,0.2782765255353972,25.388109140690485,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
85,BMI,0.004863959250202798,0.019590480074909145,2.4806192176034267,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
86,DiabetesPedigreeFunction,0.0008493692074024222,0.0034982336056235807,0.4331782957752353,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
87,Age,0.012099154753703567,0.04111112767851546,6.170568924388819,mlp_shap_list_ir_1_subset_10,mlp_shap_list_ir_1
88,Pregnancies,0.058270087940775296,0.27692860004168673,29.7177448497954,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
89,Glucose,0.09650246722954613,0.3032135241103451,49.21625828706853,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
90,BloodPressure,0.08732510027197223,0.3566409945607221,44.535801138705835,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
91,SkinThickness,0.13788182601114576,0.38459292370514997,70.31973126568434,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
92,Insulin,0.1349093455357192,0.3452020752798617,68.8037662232168,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
93,BMI,0.06632818002511941,0.18714271633565294,33.827371812810895,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
94,DiabetesPedigreeFunction,0.02647227695405505,0.0550666757193253,13.500861246568075,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
95,Age,0.08968338721764547,0.30515668140639135,45.73852748099919,mlp_shap_list_ir_3_subset_119,mlp_shap_list_ir_3
96,Pregnancies,0.12749374118422463,0.3248879137795957,65.02180800395456,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
97,Glucose,0.33948763541676613,1.1425393564876418,173.13869406255074,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
98,BloodPressure,0.21229157233280646,0.8560820588887984,108.26870188973129,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
99,SkinThickness,0.21895902732916367,0.5951551817466424,111.66910393787347,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
100,Insulin,0.5941230002078234,2.4209571480426755,303.00273010598994,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
101,BMI,0.18745009805805102,0.6846921210198128,95.59955000960602,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
102,DiabetesPedigreeFunction,0.04659774577393742,0.11906300678385048,23.764850344708083,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
103,Age,0.377924896550771,1.4951836403580652,192.74169724089322,mlp_shap_list_ir_5_subset_141,mlp_shap_list_ir_5
104,Pregnancies,0.13112078692548632,0.29410550892458603,66.87160133199802,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
