,imbalanceRatio,Subset,Indicator,Sorted_Features
40,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_96,orderStd,"['Glucose', 'BMI', 'Pregnancies', 'BloodPressure', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness']"
41,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_96,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness']"
42,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_12,orderMean,"['BMI', 'Glucose', 'BloodPressure', 'SkinThickness', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin']"
43,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_12,orderStd,"['BMI', 'Glucose', 'BloodPressure', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies', 'Insulin']"
44,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_12,orderSum,"['BMI', 'Glucose', 'BloodPressure', 'SkinThickness', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin']"
45,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_137,orderMean,"['Age', 'Glucose', 'BloodPressure', 'BMI', 'Pregnancies', 'SkinThickness', 'DiabetesPedigreeFunction', 'Insulin']"
46,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_137,orderStd,"['Glucose', 'Age', 'BloodPressure', 'BMI', 'Pregnancies', 'SkinThickness', 'DiabetesPedigreeFunction', 'Insulin']"
47,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_137,orderSum,"['Age', 'Glucose', 'BloodPressure', 'BMI', 'Pregnancies', 'SkinThickness', 'DiabetesPedigreeFunction', 'Insulin']"
48,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_126,orderMean,"['Glucose', 'Pregnancies', 'BMI', 'SkinThickness', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'Insulin']"
49,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_126,orderStd,"['Glucose', 'Pregnancies', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Age', 'Insulin']"
50,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_126,orderSum,"['Glucose', 'Pregnancies', 'BMI', 'SkinThickness', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'Insulin']"
51,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_36,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies', 'Age', 'Insulin', 'BloodPressure']"
52,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_36,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'SkinThickness', 'Age', 'Insulin', 'BloodPressure']"
53,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_36,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies', 'Age', 'Insulin', 'BloodPressure']"
54,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_18,orderMean,"['Glucose', 'Pregnancies', 'Age', 'Insulin', 'SkinThickness', 'DiabetesPedigreeFunction', 'BloodPressure', 'BMI']"
55,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_18,orderStd,"['Glucose', 'Pregnancies', 'Age', 'Insulin', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'BMI']"
56,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_18,orderSum,"['Glucose', 'Pregnancies', 'Age', 'Insulin', 'SkinThickness', 'DiabetesPedigreeFunction', 'BloodPressure', 'BMI']"
57,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_115,orderMean,"['Glucose', 'Pregnancies', 'BMI', 'Age', 'Insulin', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness']"
58,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_115,orderStd,"['Glucose', 'Pregnancies', 'BMI', 'Age', 'Insulin', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness']"
59,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_115,orderSum,"['Glucose', 'Pregnancies', 'BMI', 'Age', 'Insulin', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness']"
