,imbalanceRatio,Subset,Indicator,Sorted_Features
40,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
41,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
42,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_149,orderMean,"['BMI', 'Glucose', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Age', 'Insulin']"
43,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_149,orderStd,"['BMI', 'DiabetesPedigreeFunction', 'Glucose', 'BloodPressure', 'Pregnancies', 'Age', 'SkinThickness', 'Insulin']"
44,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_149,orderSum,"['BMI', 'Glucose', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Age', 'Insulin']"
45,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Pregnancies', 'Insulin']"
46,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
47,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Pregnancies', 'Insulin']"
48,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Insulin']"
49,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
50,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Insulin']"
51,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin', 'Age']"
52,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'Insulin', 'SkinThickness', 'Age']"
53,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin', 'Age']"
54,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,orderMean,"['Glucose', 'BMI', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness', 'Pregnancies']"
55,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,orderStd,"['BMI', 'Glucose', 'DiabetesPedigreeFunction', 'Age', 'Insulin', 'BloodPressure', 'SkinThickness', 'Pregnancies']"
56,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,orderSum,"['Glucose', 'BMI', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness', 'Pregnancies']"
57,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,orderMean,"['BMI', 'Glucose', 'Age', 'BloodPressure', 'SkinThickness', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin']"
58,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,orderStd,"['BMI', 'Glucose', 'BloodPressure', 'Age', 'Pregnancies', 'SkinThickness', 'DiabetesPedigreeFunction', 'Insulin']"
59,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,orderSum,"['BMI', 'Glucose', 'Age', 'BloodPressure', 'SkinThickness', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin']"
60,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,orderMean,"['Glucose', 'DiabetesPedigreeFunction', 'Age', 'BMI', 'Pregnancies', 'Insulin', 'BloodPressure', 'SkinThickness']"
61,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,orderStd,"['DiabetesPedigreeFunction', 'Glucose', 'Age', 'BMI', 'Pregnancies', 'BloodPressure', 'Insulin', 'SkinThickness']"
62,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,orderSum,"['Glucose', 'DiabetesPedigreeFunction', 'Age', 'BMI', 'Pregnancies', 'Insulin', 'BloodPressure', 'SkinThickness']"
63,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'SkinThickness', 'BloodPressure', 'Age']"
64,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'SkinThickness', 'BloodPressure', 'Age']"
65,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'SkinThickness', 'BloodPressure', 'Age']"
66,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Insulin', 'Pregnancies']"
67,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin', 'Pregnancies', 'BloodPressure']"
