,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
97,B20attr,0.20015168,0.2121469,500.3792,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
98,C21attr,0.16080077,0.15283754,402.00192,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
99,D22attr,0.023106378,0.030575475,57.765945,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
100,E23attr,0.08820387,0.09507666,220.50967,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
101,F24attr,0.07564293,0.07230639,189.10733,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
102,A25attr,0.16756976,0.13674158,418.92438,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
103,B26attr,0.14101712,0.12418604,352.54282,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
104,C27attr,0.14829399,0.1233716,370.735,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
105,D28attr,0.14311154,0.122948855,357.77887,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
106,E29attr,0.15822895,0.13497135,395.5724,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
107,F30attr,0.16888623,0.16452265,422.21558,xgb_shap_list_ir_3_subset_50,xgb_shap_list_ir_3
108,Aattr,0.25027162,0.17545654,625.679,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
109,Battr,0.052723724,0.048000358,131.80931,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
110,Cattr,0.01980892,0.017636085,49.5223,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
111,Dattr,0.164868,0.22171551,412.16998,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
112,Eattr,0.059371296,0.057134874,148.42824,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
113,Fattr,0.05816726,0.033771608,145.41815,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
114,A1attr,0.12499187,0.097875856,312.47968,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
115,B2attr,0.18609008,0.1325971,465.22522,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
116,C3attr,0.21836826,0.13083133,545.92065,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
117,D4attr,0.14631028,0.11579107,365.7757,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
118,E5attr,0.18509556,0.12743479,462.7389,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
119,F6attr,0.10648413,0.058618248,266.21033,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
120,A7attr,0.35640302,0.26697505,891.00757,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
121,B8attr,0.23800725,0.14310148,595.0181,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
122,C9attr,0.048604805,0.049960323,121.51201,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
123,D10attr,0.21813965,0.11223303,545.3491,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
124,E11attr,1.0751934,0.55694914,2687.9834,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
125,F12attr,0.39978224,0.2526043,999.45557,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
126,A13attr,0.17567816,0.13605672,439.1954,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
127,B14attr,0.35567978,0.21081813,889.19946,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
128,C15attr,0.029431885,0.02173215,73.57971,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
129,D16attr,0.19494538,0.11019863,487.36346,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
130,E17attr,0.34393296,0.21227269,859.8324,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
131,F18attr,0.23804301,0.17973115,595.10754,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
132,A19attr,0.14525163,0.10707266,363.1291,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
133,B20attr,0.3860044,0.24554953,965.011,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
134,C21attr,0.23319174,0.116302565,582.9794,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
135,D22attr,0.26712605,0.31764573,667.8151,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
136,E23attr,0.0946339,0.08117698,236.58475,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
137,F24attr,0.02630628,0.014158171,65.7657,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
138,A25attr,0.4015191,0.27898166,1003.7977,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
139,B26attr,0.13834861,0.08198715,345.87152,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
140,C27attr,0.20548362,0.16366081,513.70905,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
141,D28attr,0.124790445,0.12040368,311.9761,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
142,E29attr,0.10616912,0.10558668,265.4228,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
143,F30attr,0.2354557,0.16716596,588.6393,xgb_shap_list_ir_1_subset_65,xgb_shap_list_ir_1
144,Aattr,0.11737529,0.1082997,293.43823,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
145,Battr,0.20401943,0.15387279,510.04855,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
146,Cattr,0.109808825,0.13427041,274.52206,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
147,Dattr,0.115875,0.11897492,289.6875,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
148,Eattr,0.08329389,0.060826536,208.23473,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
149,Fattr,0.08987944,0.06161556,224.6986,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
150,A1attr,0.16579923,0.1046442,414.49808,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
151,B2attr,0.16609755,0.1739662,415.2439,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
152,C3attr,0.08155017,0.08377001,203.87543,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
153,D4attr,0.133745,0.107489236,334.3625,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
154,E5attr,0.3599104,0.2907211,899.776,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
