,imbalanceRatio,Subset,Indicator,Sorted_Features
20,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,orderSum,"['E11attr', 'C15attr', 'F18attr', 'F12attr', 'B26attr', 'E17attr', 'E5attr', 'D10attr', 'C9attr', 'C21attr', 'Dattr', 'C3attr', 'B20attr', 'F6attr', 'E23attr', 'A19attr', 'B14attr', 'Cattr', 'Eattr', 'F30attr', 'D16attr', 'A7attr', 'Battr', 'E29attr', 'Aattr', 'B2attr', 'A13attr', 'D4attr', 'C27attr', 'F24attr', 'D28attr', 'Fattr', 'B8attr', 'A25attr', 'A1attr', 'D22attr']"
21,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,orderMean,"['E11attr', 'B14attr', 'C15attr', 'F12attr', 'A7attr', 'F30attr', 'E17attr', 'F18attr', 'B20attr', 'E23attr', 'F6attr', 'A19attr', 'C21attr', 'C9attr', 'Battr', 'C27attr', 'D10attr', 'E29attr', 'E5attr', 'C3attr', 'D4attr', 'D16attr', 'Dattr', 'A13attr', 'Eattr', 'Cattr', 'F24attr', 'Aattr', 'Fattr', 'D28attr', 'B8attr', 'B26attr', 'D22attr', 'A25attr', 'B2attr', 'A1attr']"
22,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,orderStd,"['E11attr', 'B14attr', 'C15attr', 'A7attr', 'F12attr', 'F30attr', 'F18attr', 'E17attr', 'E23attr', 'C27attr', 'C21attr', 'A19attr', 'Dattr', 'E29attr', 'B20attr', 'F6attr', 'C3attr', 'C9attr', 'Battr', 'D10attr', 'D16attr', 'E5attr', 'D4attr', 'Aattr', 'Cattr', 'A13attr', 'Fattr', 'B8attr', 'F24attr', 'Eattr', 'A25attr', 'D22attr', 'B26attr', 'D28attr', 'B2attr', 'A1attr']"
23,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,orderSum,"['E11attr', 'B14attr', 'C15attr', 'F12attr', 'A7attr', 'F30attr', 'E17attr', 'F18attr', 'B20attr', 'E23attr', 'F6attr', 'A19attr', 'C21attr', 'C9attr', 'Battr', 'C27attr', 'D10attr', 'E29attr', 'E5attr', 'C3attr', 'D4attr', 'D16attr', 'Dattr', 'A13attr', 'Eattr', 'Cattr', 'F24attr', 'Aattr', 'Fattr', 'D28attr', 'B8attr', 'B26attr', 'D22attr', 'A25attr', 'B2attr', 'A1attr']"
24,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,orderMean,"['E11attr', 'E17attr', 'A7attr', 'C15attr', 'F18attr', 'F12attr', 'E5attr', 'E29attr', 'A13attr', 'C21attr', 'F30attr', 'A25attr', 'B20attr', 'B14attr', 'A19attr', 'D16attr', 'F6attr', 'C27attr', 'Dattr', 'B2attr', 'D4attr', 'C9attr', 'D10attr', 'Cattr', 'C3attr', 'B8attr', 'Battr', 'Eattr', 'A1attr', 'Fattr', 'D28attr', 'E23attr', 'Aattr', 'D22attr', 'F24attr', 'B26attr']"
25,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,orderStd,"['E11attr', 'C15attr', 'E17attr', 'F12attr', 'A7attr', 'F18attr', 'A13attr', 'C21attr', 'F30attr', 'E5attr', 'A25attr', 'Dattr', 'F6attr', 'B14attr', 'E29attr', 'Cattr', 'D10attr', 'C27attr', 'B2attr', 'B20attr', 'A19attr', 'D16attr', 'C9attr', 'D4attr', 'B8attr', 'C3attr', 'A1attr', 'Battr', 'Eattr', 'Aattr', 'D28attr', 'Fattr', 'E23attr', 'B26attr', 'F24attr', 'D22attr']"
26,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,orderSum,"['E11attr', 'E17attr', 'A7attr', 'C15attr', 'F18attr', 'F12attr', 'E5attr', 'E29attr', 'A13attr', 'C21attr', 'F30attr', 'A25attr', 'B20attr', 'B14attr', 'A19attr', 'D16attr', 'F6attr', 'C27attr', 'Dattr', 'B2attr', 'D4attr', 'C9attr', 'D10attr', 'Cattr', 'C3attr', 'B8attr', 'Battr', 'Eattr', 'A1attr', 'Fattr', 'D28attr', 'E23attr', 'Aattr', 'D22attr', 'F24attr', 'B26attr']"
27,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,orderMean,"['E11attr', 'C15attr', 'E29attr', 'Dattr', 'F6attr', 'C9attr', 'F18attr', 'D4attr', 'Cattr', 'B20attr', 'Fattr', 'C27attr', 'C21attr', 'B26attr', 'B8attr', 'D16attr', 'Aattr', 'F12attr', 'F24attr', 'F30attr', 'C3attr', 'A25attr', 'A1attr', 'B2attr', 'E5attr', 'E17attr', 'D22attr', 'D28attr', 'A19attr', 'E23attr', 'B14attr', 'A7attr', 'D10attr', 'Eattr', 'Battr', 'A13attr']"
28,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,orderStd,"['E11attr', 'C15attr', 'E29attr', 'F6attr', 'Cattr', 'D4attr', 'C9attr', 'Fattr', 'D16attr', 'C21attr', 'B8attr', 'Dattr', 'F18attr', 'C27attr', 'F24attr', 'B20attr', 'F12attr', 'Aattr', 'A25attr', 'D28attr', 'C3attr', 'D22attr', 'E17attr', 'F30attr', 'A1attr', 'B26attr', 'B2attr', 'E23attr', 'E5attr', 'A7attr', 'A19attr', 'B14attr', 'A13attr', 'Battr', 'Eattr', 'D10attr']"
29,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,orderSum,"['E11attr', 'C15attr', 'E29attr', 'Dattr', 'F6attr', 'C9attr', 'F18attr', 'D4attr', 'Cattr', 'B20attr', 'Fattr', 'C27attr', 'C21attr', 'B26attr', 'B8attr', 'D16attr', 'Aattr', 'F12attr', 'F24attr', 'F30attr', 'C3attr', 'A25attr', 'A1attr', 'B2attr', 'E5attr', 'E17attr', 'D22attr', 'D28attr', 'A19attr', 'E23attr', 'B14attr', 'A7attr', 'D10attr', 'Eattr', 'Battr', 'A13attr']"
