,imbalanceRatio,Subset,Indicator,Sorted_Features
20,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_86,orderSum,"['E11attr', 'F18attr', 'F12attr', 'C15attr', 'E17attr', 'E23attr', 'B14attr', 'E29attr', 'A13attr', 'F6attr', 'A7attr', 'E5attr', 'F30attr', 'C27attr', 'C9attr', 'D16attr', 'A25attr', 'B8attr', 'Cattr', 'Dattr', 'Eattr', 'B20attr', 'C21attr', 'A1attr', 'D10attr', 'F24attr', 'C3attr', 'Aattr', 'D28attr', 'B2attr', 'D4attr', 'A19attr', 'B26attr', 'Battr', 'Fattr', 'D22attr']"
21,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_57,orderMean,"['C15attr', 'E11attr', 'F12attr', 'F18attr', 'A25attr', 'B14attr', 'Cattr', 'C27attr', 'A13attr', 'E29attr', 'Dattr', 'F30attr', 'Aattr', 'E17attr', 'E23attr', 'B26attr', 'C9attr', 'A19attr', 'C21attr', 'B8attr', 'D16attr', 'A7attr', 'B20attr', 'F6attr', 'E5attr', 'D4attr', 'A1attr', 'Battr', 'B2attr', 'D28attr', 'D22attr', 'Fattr', 'C3attr', 'Eattr', 'D10attr', 'F24attr']"
22,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_57,orderStd,"['Cattr', 'F12attr', 'C15attr', 'E11attr', 'Dattr', 'A25attr', 'F18attr', 'B26attr', 'F30attr', 'C21attr', 'E29attr', 'A13attr', 'C9attr', 'A19attr', 'B8attr', 'C27attr', 'E17attr', 'B14attr', 'A1attr', 'Aattr', 'D16attr', 'E5attr', 'D4attr', 'Battr', 'A7attr', 'E23attr', 'F6attr', 'B20attr', 'D22attr', 'B2attr', 'C3attr', 'D28attr', 'D10attr', 'Eattr', 'Fattr', 'F24attr']"
23,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_57,orderSum,"['C15attr', 'E11attr', 'F12attr', 'F18attr', 'A25attr', 'B14attr', 'Cattr', 'C27attr', 'A13attr', 'E29attr', 'Dattr', 'F30attr', 'Aattr', 'E17attr', 'E23attr', 'B26attr', 'C9attr', 'A19attr', 'C21attr', 'B8attr', 'D16attr', 'A7attr', 'B20attr', 'F6attr', 'E5attr', 'D4attr', 'A1attr', 'Battr', 'B2attr', 'D28attr', 'D22attr', 'Fattr', 'C3attr', 'Eattr', 'D10attr', 'F24attr']"
24,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_49,orderMean,"['F18attr', 'E11attr', 'C15attr', 'F12attr', 'E17attr', 'A7attr', 'B14attr', 'E29attr', 'B8attr', 'C27attr', 'Aattr', 'D16attr', 'A25attr', 'C3attr', 'A13attr', 'E23attr', 'C9attr', 'F6attr', 'D10attr', 'F30attr', 'Dattr', 'C21attr', 'Eattr', 'Cattr', 'E5attr', 'A1attr', 'D22attr', 'B2attr', 'Battr', 'Fattr', 'A19attr', 'D4attr', 'F24attr', 'B26attr', 'B20attr', 'D28attr']"
25,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_49,orderStd,"['F12attr', 'F18attr', 'C15attr', 'E11attr', 'E17attr', 'A7attr', 'Dattr', 'B8attr', 'E29attr', 'A25attr', 'Cattr', 'D16attr', 'D22attr', 'E23attr', 'B14attr', 'Aattr', 'A13attr', 'C27attr', 'C21attr', 'C9attr', 'F6attr', 'F30attr', 'D10attr', 'E5attr', 'C3attr', 'B2attr', 'A1attr', 'A19attr', 'Battr', 'Eattr', 'D4attr', 'F24attr', 'Fattr', 'B26attr', 'B20attr', 'D28attr']"
26,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_49,orderSum,"['F18attr', 'E11attr', 'C15attr', 'F12attr', 'E17attr', 'A7attr', 'B14attr', 'E29attr', 'B8attr', 'C27attr', 'Aattr', 'D16attr', 'A25attr', 'C3attr', 'A13attr', 'E23attr', 'C9attr', 'F6attr', 'D10attr', 'F30attr', 'Dattr', 'C21attr', 'Eattr', 'Cattr', 'E5attr', 'A1attr', 'D22attr', 'B2attr', 'Battr', 'Fattr', 'A19attr', 'D4attr', 'F24attr', 'B26attr', 'B20attr', 'D28attr']"
27,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_22,orderMean,"['C15attr', 'E11attr', 'A25attr', 'A19attr', 'E17attr', 'C21attr', 'E29attr', 'B14attr', 'C27attr', 'B26attr', 'F12attr', 'Dattr', 'A13attr', 'F30attr', 'Fattr', 'B20attr', 'Battr', 'C9attr', 'Cattr', 'D22attr', 'E23attr', 'B2attr', 'F24attr', 'F18attr', 'A1attr', 'D4attr', 'D16attr', 'B8attr', 'Eattr', 'E5attr', 'A7attr', 'D10attr', 'Aattr', 'D28attr', 'C3attr', 'F6attr']"
28,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_22,orderStd,"['A19attr', 'Dattr', 'C21attr', 'C15attr', 'A25attr', 'E11attr', 'Fattr', 'E29attr', 'B26attr', 'B14attr', 'F12attr', 'E17attr', 'C9attr', 'C27attr', 'Cattr', 'D22attr', 'B20attr', 'A13attr', 'F30attr', 'B2attr', 'Battr', 'B8attr', 'D16attr', 'A7attr', 'F18attr', 'D4attr', 'C3attr', 'D10attr', 'Eattr', 'A1attr', 'F24attr', 'E23attr', 'Aattr', 'D28attr', 'E5attr', 'F6attr']"
29,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_22,orderSum,"['C15attr', 'E11attr', 'A25attr', 'A19attr', 'E17attr', 'C21attr', 'E29attr', 'B14attr', 'C27attr', 'B26attr', 'F12attr', 'Dattr', 'A13attr', 'F30attr', 'Fattr', 'B20attr', 'Battr', 'C9attr', 'Cattr', 'D22attr', 'E23attr', 'B2attr', 'F24attr', 'F18attr', 'A1attr', 'D4attr', 'D16attr', 'B8attr', 'Eattr', 'E5attr', 'A7attr', 'D10attr', 'Aattr', 'D28attr', 'C3attr', 'F6attr']"
